"Animal","Year","Population_size_1000s","Red_in_perc","Ym_org_in_perc","Ym_upd_in_perc","DE_org_in_perc","DE_upd_in_perc","GE_org_in_MJ_per_head_per_day","GE_upd_in_MJ_per_head_per_day","Ch4_emission_org_in_kt_CRT","Ch4_emission_org_in_kt","Ch4_emission_upd_in_kt_Ym","CH4_Ym_in_kt_diff","CH4_emis_upd_in_kt_Ym_DE","CH4_Ym_De_in_kt_diff","CH4_Ym_and_Ym_DE_in_kt_diff"
"Cattle",2007,12688.1889997,40,6.53988735614885,3.92393241368931,74.6988444912822,77.3147994337418,174.128341139435,166.66202442092,949.63244458,949.623064648512,569.773838789107,379.849225859405,545.344311312344,404.278753336169,24.4295274767637
"Dairy cattle",2007,4071.199,40,6.57530007,3.945180042,75.89565684,78.525776868,312.8411541,299.591263738132,548.60861124,549.274558148625,329.564734889175,219.70982325945,315.606543816194,233.668014332431,13.9581910729813
"Non-dairy cattle",2007,8616.9899997,40,6.5231562,3.91389372,74.13339632,76.7426588,108.5918295,103.858030660009,401.02383334,400.348506499887,240.209103899932,160.139402599955,229.73776749615,170.610739003737,10.4713364037825
"Cattle",2008,12971.4690002,40,6.54193606705626,3.92516164023375,74.7094631628788,77.3262375897013,172.064537850549,164.675021790794,960.25223856,960.34048500431,576.204291002586,384.136194001724,551.4600162347,408.880468769609,24.7442747678855
"Dairy cattle",2008,4217.711,40,6.59033392,3.954200352,75.79259941,78.428732978,306.8215346,293.771006818517,558.57957456,559.368198402889,335.620919041733,223.747279361155,321.34542128793,238.022777114959,14.2754977538036
"Non-dairy cattle",2008,8753.7580002,40,6.51861715,3.91117029,74.18758951,76.79503637,107.1363016,102.474358247796,401.672664,400.972286601421,240.583371960853,160.388914640569,230.114594946771,170.85769165465,10.468777014082
"Cattle",2009,12947.0150001,40,6.52355873260344,3.91413523956206,74.6918814223225,77.3013049153639,173.442632012649,166.02692588817,961.56214285,961.734061455883,577.04043687353,384.693624582353,552.369221320336,409.364840135546,24.6712155531932
"Dairy cattle",2009,4205.493,40,6.54005136,3.924030816,75.82604093,78.442061474,310.5019635,297.399779773317,559.27264464,560.131659014422,336.078995408653,224.052663605769,321.897543237182,238.23411577724,14.1814521714712
"Non-dairy cattle",2009,8741.5220001,40,6.51562423,3.909374538,74.14624419,76.752493882,107.5042223,102.824245920346,402.28949821,401.602402441461,240.961441464877,160.640960976584,230.471678083155,171.130724358306,10.489763381722
"Cattle",2010,12811.8549997,40,6.50217382420307,3.90130429452184,74.678022412364,77.2788919420452,175.646360312317,168.171255909112,958.89219742,959.044404924039,575.426642954424,383.617761969616,550.937207011748,408.107197912291,24.4894359426752
"Dairy cattle",2010,4183.111,40,6.49054974,3.894329844,75.83710722,78.433327116,315.0021394,301.808893485191,560.11701891,560.947311006894,336.568386604136,224.378924402757,322.471880783328,238.475430223565,14.0965058208078
"Non-dairy cattle",2010,8628.7439997,40,6.50780904,3.904685424,74.11611208,76.719235696,108.0883597,103.385341322013,398.77517851,398.097093917146,238.858256350287,159.238837566858,228.46532622842,169.631767688726,10.3929301218674
"Cattle",2011,12530.5190002,40,6.48290008583919,3.88974005150351,74.7046124715586,77.2977725058943,178.039598011351,170.49691153633,946.74701985,946.759261848213,568.055557108928,378.703704739285,543.987956055774,402.77130579244,24.0676010531542
"Dairy cattle",2011,4190.103,40,6.45109531,3.870657186,75.83065975,78.411097874,318.1412808,304.892019820716,563.3478637,564.034771447785,338.420862868671,225.613908579114,324.327041652805,239.70772979498,14.0938212158655
"Non-dairy cattle",2011,8340.4160002,40,6.49887834,3.899327004,74.13890279,76.738454126,107.6545619,102.978774983642,383.39915615,382.724490400428,229.634694240257,153.089796160171,219.660914402968,163.06357599746,9.97377983728867
"Cattle",2012,12509.6040003,40,6.46828734156236,3.88097240493741,74.7040580563147,77.2913729929396,178.786166222931,171.234070529776,946.11765108,946.064912149715,567.638947289829,378.425964859886,543.65847144023,402.406440709486,23.9804758495998
"Dairy cattle",2012,4190.485,40,6.42073324,3.852439944,75.8059017,78.374194996,320.1503502,306.870551459501,564.35407694,564.976773664364,338.986064198618,225.990709465746,324.924962264545,240.051811399819,14.0611019340737
"Non-dairy cattle",2012,8319.1190003,40,6.49224117,3.895344702,74.14904024,76.745936708,107.5785669,102.91161489856,381.76357414,381.088138485352,228.652883091211,152.435255394141,218.733509175685,162.354629309667,9.91937391552599
"Cattle",2013,12685.9929998,40,6.45965815339999,3.87579489203999,74.6680642134899,77.2519274748499,179.086976762174,171.527684830876,959.39989272,959.384326250532,575.630595750319,383.753730500213,551.329781109732,408.054545140799,24.3008146405869
"Dairy cattle",2013,4267.611,40,6.40621542,3.843729252,75.75207647,78.314562638,319.7564744,306.507086152043,572.70714586,573.367941735228,344.020765041137,229.347176694091,329.765964759323,243.601976975905,14.2548002818143
"Non-dairy cattle",2013,8418.3819998,40,6.48675039,3.892050234,74.1185355,76.713235656,107.7760413,103.101284381797,386.69274686,386.016384515304,231.609830709182,154.406553806121,221.56381635041,164.452568164894,10.0460143587725
"Cattle",2014,12742.1939996,40,6.44417881882994,3.86650729129796,74.6411032432495,77.2187747707815,180.517341977128,172.92365999534,967.62508987,967.546182703241,580.527709621944,387.018473081296,556.101647916812,411.444534786429,24.4260617051328
"Dairy cattle",2014,4295.68,40,6.36767855,3.82060713,75.74680081,78.29387223,323.8369691,310.494041075594,580.38331944,580.988017133292,348.592810279975,232.395206853317,334.229877010443,246.75814012285,14.3629332695327
"Non-dairy cattle",2014,8446.5139996,40,6.48308489,3.889850934,74.07877387,76.672007826,107.628662,102.958898837446,387.24177043,386.558165569948,231.934899341969,154.623266227979,221.871770906369,164.686394663579,10.0631284356001
"Cattle",2015,12635.4560004,40,6.44620028376051,3.86772017025631,74.6305141081909,77.2089942216951,181.848411718602,174.199526350684,966.3970801,966.335644028877,579.801386417326,386.534257611551,555.407563767587,410.928080261289,24.3938226497387
"Dairy cattle",2015,4284.639,40,6.36199722,3.817198332,75.75306216,78.297861048,325.4080832,312.013539117399,581.18053507,581.786640037377,349.071984022426,232.714656014951,334.703379432122,247.083260605255,14.3686045903039
"Non-dairy cattle",2015,8350.8170004,40,6.48940321,3.893641926,74.05455691,76.650318194,108.1907843,103.48988275312,385.21654503,384.5490039915,230.7294023949,153.8196015966,220.704184335465,163.844819656035,10.0252180594347
"Cattle",2016,12466.5869997,40,6.43668098260619,3.86200858956372,74.6529428274615,77.227615220504,182.864408428373,175.194612019222,956.63380721,956.63833071663,573.982998429978,382.655332286652,549.901307028227,406.737023688403,24.0816914017512
"Dairy cattle",2016,4217.7,40,6.3419739,3.80518434,75.80310835,78.33989791,328.9860418,315.498634994293,576.50757268,577.172066018293,346.303239610976,230.868826407317,332.105881433674,245.06618458462,14.1973581773022
"Non-dairy cattle",2016,8248.8869997,40,6.48510522,3.891063132,74.06485705,76.658899138,108.1516365,103.456415372393,380.12623453,379.466264698337,227.679758819002,151.786505879335,217.795425594553,161.670839103784,9.88433322444897
"Cattle",2017,12281.1940003,40,6.43569837648834,3.86141902589301,74.6524229084626,77.226702259058,183.992412515115,176.275155327065,948.16368678,948.114399824904,568.868639894943,379.245759929962,545.001167926507,403.113231898397,23.8674719684353
"Dairy cattle",2017,4199.01,40,6.3418618,3.80511708,75.78354061,78.32028533,329.1426178,315.643638737578,574.2819587,574.877746452975,344.926647871785,229.95109858119,330.780325439234,244.097421013741,14.1463224325513
"Non-dairy cattle",2017,8082.1840003,40,6.48445014,3.890670084,74.06476312,76.658543176,108.5812163,103.867789260683,373.88172808,373.236653371929,223.941992023158,149.294661348772,214.220842487274,159.015810884656,9.721149535884
"Cattle",2018,11949.0949996,40,6.42188509818323,3.85313105890994,74.6764824157302,77.2452364550035,187.000140560117,179.196335261491,933.75304171,933.678168515586,560.206901109352,373.471267406234,536.817924808073,396.860243707513,23.3889763012787
"Dairy cattle",2018,4100.863,40,6.29930861,3.779585166,75.87120291,78.390926354,336.2113189,322.535148870319,569.09748058,569.650092622411,341.790055573447,227.860037048964,327.886957576122,241.763135046289,13.9030979973248
"Non-dairy cattle",2018,7848.2319996,40,6.48593384,3.891560304,74.05221633,76.646589866,109.0342241,104.298850423849,364.65556113,364.028075893175,218.416845535905,145.61123035727,208.930967231951,155.097108661224,9.48587830395385
"Cattle",2019,11639.5320002,40,6.40774015572957,3.84464409343774,74.7076533490263,77.2707494113182,190.554931581132,182.642534627366,923.00345774,923.079102023075,553.847461213845,369.23164080923,530.835904794211,392.243197228864,23.0115564196342
"Dairy cattle",2019,4011.674,40,6.26008881,3.756053286,75.96102055,78.465056074,343.6576804,329.787041774753,565.3685445,566.056626010264,339.633975606158,226.422650404106,325.925740902934,240.13088510733,13.7082347032244
"Non-dairy cattle",2019,7627.8580002,40,6.48539355,3.89123613,74.04847739,76.64263481,110.0345133,105.255698958622,357.63491324,357.022476012811,214.213485607687,142.808990405124,204.910163891277,152.112312121534,9.30332171640984
"Cattle",2020,11301.8599999,40,6.39681190877066,3.83808714526239,74.7303587511115,77.2890835146198,193.744329767434,185.733712479316,908.06786401,908.232092823972,544.939255694383,363.292837129589,522.390259393334,385.841833430638,22.548996301049
"Dairy cattle",2020,3921.41,40,6.22641088,3.735846528,76.04631122,78.536875572,349.6069577,335.592967017139,559.11152969,559.870766175122,335.922459705073,223.948306470049,322.457011959293,237.413754215829,13.4654477457804
"Non-dairy cattle",2020,7380.4499999,40,6.48735006,3.892410036,74.03116166,76.626101684,110.9307794,106.109898301979,348.95633432,348.36132664885,209.01679598931,139.34453065954,199.933247434041,148.428079214809,9.08354855526866
"Cattle",2021,11039.6639999,40,6.3942451731765,3.8365471039059,74.7312539866064,77.288952055877,194.689385013917,186.644763965427,890.8119418,890.980946386254,534.588567831752,356.392378554502,512.481251439669,378.499694946585,22.1073163920834
"Dairy cattle",2021,3832.716,40,6.22102716,3.732616296,76.05996401,78.548374874,350.8188432,336.771776038884,547.87954248,548.629738764535,329.177843258721,219.451895505814,315.997299049554,232.632439714981,13.1805442091671
"Non-dairy cattle",2021,7206.9479999,40,6.48636398,3.891818388,74.02463474,76.619180332,111.6584165,106.805947143921,342.93239932,342.351207621719,205.410724573031,136.940483048687,196.483952390115,145.867255231604,8.92677218291627
"Cattle",2022,10996.961,40,6.40146955896084,3.8408817353765,74.7075198220474,77.2681076456317,193.391569408422,185.381224245271,883.03056537,883.250013450188,529.950008070113,353.300005380075,507.982956418741,375.267057031446,21.9670516513712
"Dairy cattle",2022,3809.717,40,6.23749378,3.742496268,76.02396197,78.518959482,347.8038206,333.832080236062,541.29133189,542.081873868262,325.249124320957,216.832749547305,312.183435994787,229.898437873475,13.06568832617
"Non-dairy cattle",2022,7187.244,40,6.48838762,3.893032572,74.00971799,76.605073038,111.5428137,106.692404200666,341.73923348,341.168139581925,204.700883749155,136.46725583277,195.799520423954,145.368619157971,8.90136332520117
"Cattle",2023,10836.1959995,40,6.38718533185704,3.83231119911422,74.7152446753725,77.2701188081153,196.862847257799,188.767259202458,880.6499035,880.72335222791,528.434011336746,352.289340891164,506.677609531592,374.045742696317,21.7564018051536
"Dairy cattle",2023,3712.815,40,6.17217295,3.70330377,76.19530917,78.66417835,359.4240599,345.179513429671,539.59271606,540.226940492506,324.136164295504,216.090776197002,311.290133185883,228.936807306623,12.8460311096202
"Non-dairy cattle",2023,7123.3809995,40,6.49925307,3.899551842,73.94381245,76.543513678,112.1334598,107.242802807472,341.05718744,340.496411735404,204.297847041242,136.198564694162,195.387476345709,145.108935389695,8.91037069553337
"Cattle",2024,10461.2850002,40,6.38090990480371,3.82854594288223,74.7202940466204,77.2726580085419,199.57196187945,191.397305890072,859.11922667,859.24399226801,515.546395360806,343.697596907204,494.398046268153,364.845945999858,21.1483490926536
"Dairy cattle",2024,3589.431,40,6.13742843,3.682457058,76.29516577,78.750137142,365.9821575,351.584828014013,528.14545661,528.809999500509,317.285999700305,211.523999800204,304.804322696759,224.00567680375,12.4816770035467
"Non-dairy cattle",2024,6871.8540002,40,6.50808955,3.90485373,73.89767858,76.5009144,112.6495804,107.725263715118,330.97377006,330.433992767502,198.260395660501,132.173597107001,189.593723571394,140.840269196107,8.6666720891069
"Cattle",1990,19487.996,50,6.54400468665839,3.27200234332919,74.8492987133498,78.1213010566789,147.929176879203,139.924205177783,1266.51419577,1266.65328946283,633.326644731413,633.326644731413,598.983120927579,667.670168535247,34.3435238038342
"Dairy cattle",1990,6354.555,50,7.02373953,3.511869765,75.52314884,79.035018605,246.6989066,232.863962066545,721.02925979,722.184995601457,361.092497800728,361.092497800728,340.842328282872,381.342667318585,20.2501695178568
"Non-dairy cattle",1990,13133.441,50,6.31188719,3.155943595,74.52325943,77.679203025,100.1398976,94.9557314292601,545.48493598,544.46829386137,272.234146930685,272.234146930685,258.140792644707,286.327501216662,14.0933542859773
"Cattle",1991,17133.7939999,50,6.54380794670198,3.27190397335099,74.8280745478043,78.0999785211553,149.821792950922,141.720004421123,1126.86379634,1126.93794628422,563.468973142112,563.468973142112,532.944539519537,593.993406764687,30.5244336225747
"Dairy cattle",1991,5632.212,50,6.99093935,3.495469675,75.53366136,79.029131035,252.1493283,238.073590130041,650.25241298,651.178479535956,325.589239767978,325.589239767978,307.413863609619,343.764615926337,18.1753761583593
"Non-dairy cattle",1991,11501.5819999,50,6.32485208,3.16242604,74.4825556,77.64498164,99.71300161,94.5365976795541,476.61138336,475.759466748268,237.879733374134,237.879733374134,225.530675909919,250.22879083835,12.3490574642154
"Cattle",1992,16207.34,50,6.57131694949561,3.2856584747478,74.804216193761,78.0898746685088,154.129600685425,145.778994676105,1098.0631213,1098.09868087108,549.049340435539,549.049340435539,519.263258414801,578.835422456276,29.7860820207374
"Dairy cattle",1992,5365.182,50,6.96225412,3.48112706,75.49665303,78.97778009,258.3893476,244.010039602868,632.17266122,633.047985208681,316.52399260434,316.52399260434,298.909504931321,334.13848027736,17.6144876730199
"Non-dairy cattle",1992,10842.158,50,6.37786385,3.188931925,74.46156765,77.650499575,102.5372408,97.1699046700145,465.89046008,465.050695662396,232.525347831198,232.525347831198,220.353753483481,244.696942178916,12.1715943477174
"Cattle",1993,15896.62,50,6.57750882690442,3.28875441345221,74.7566232354827,78.0453776489349,157.442194290609,148.908825669319,1099.63513565,1099.68111700742,549.840558503709,549.840558503709,520.007492171687,579.673624835731,29.8330663320223
"Dairy cattle",1993,5301,50,6.9358014,3.4679007,75.46752033,78.93542103,264.193019,249.534506704225,636.21399468,637.093958524813,318.546979262406,318.546979262406,300.872686315627,336.221272209185,17.674292946779
"Non-dairy cattle",1993,10595.62,50,6.39825467,3.199127335,74.40096066,77.600087995,104.0346427,98.5656899994826,463.42114097,462.587158482605,231.293579241302,231.293579241302,219.134805856059,243.452352626546,12.1587733852433
"Cattle",1994,15962.2369997,50,6.58949881331677,3.29474940665838,74.7145277363812,78.0092771430396,157.806879364729,149.24129162513,1107.49213264,1107.61754541003,553.808772705015,553.808772705015,523.722095081366,583.895450328665,30.0866776236494
"Dairy cattle",1994,5273.295,50,6.92418002,3.46209001,75.44053367,78.90262368,267.3666358,252.547279198321,639.33764963,640.302688221805,320.151344110902,320.151344110902,302.406284333005,337.8964038888,17.745059777897
"Non-dairy cattle",1994,10688.9419997,50,6.4243868,3.2121934,74.35635913,77.56855253,103.7565425,98.2761963186852,468.15448301,467.314857188226,233.657428594113,233.657428594113,221.31581074836,245.999046439865,12.3416178457524
"Cattle",1995,15889.9159999,50,6.6022708173921,3.30113540869605,74.6702422948424,77.9713777035385,158.687054566917,150.060803962864,1109.55369212,1109.58802927339,554.794014636696,554.794014636696,524.613706792263,584.974322481129,30.1803078444327
"Dairy cattle",1995,5229.396,50,6.91252963,3.456264815,75.41385518,78.870119995,270.1819004,255.222075403365,639.70601665,640.578685771171,320.289342885586,320.289342885586,302.555096029072,338.023589742099,17.7342468565134
"Non-dairy cattle",1995,10660.5199999,50,6.45007691,3.225038455,74.30547151,77.530509965,103.9945348,98.4751465811383,469.84767547,469.009343502221,234.50467175111,234.50467175111,222.058610763191,246.95073273903,12.4460609879193
"Cattle",1996,15759.6341425,50,6.59667586108811,3.29833793054405,74.6636807422734,77.9620186728175,160.245822438812,151.549624495026,1109.4222174,1109.47928243334,554.73964121667,554.73964121667,524.617285924621,584.861996508718,30.1223552920485
"Dairy cattle",1996,5194.739,50,6.88725115,3.443625575,75.44189191,78.885517485,274.1224545,259.005063475576,642.37585858,643.253206817739,321.626603408869,321.626603408869,303.889438693713,339.363768124025,17.7371647151559
"Non-dairy cattle",1996,10564.8951425,50,6.45380054,3.22690027,74.28103578,77.50793605,104.2528974,98.7139879737636,467.04635882,466.226075615601,233.113037807801,233.113037807801,220.727847230908,245.498228384693,12.3851905768926
"Cattle",1997,15227.6628566,50,6.60569913155173,3.30284956577586,74.6345663498519,77.9374159156278,160.931606526644,152.192713969135,1076.99672865,1076.9784426674,538.489221333701,538.489221333701,509.234681141201,567.743761526201,29.2545401925
"Dairy cattle",1997,5026.373,50,6.87452748,3.43726374,75.449792,78.88705574,276.0653111,260.869582858935,624.90317382,625.65814236777,312.829071183885,312.829071183885,295.60971996343,330.04842240434,17.2193512204553
"Non-dairy cattle",1997,10201.2898566,50,6.4732422,3.2366211,74.23288889,77.46950999,104.2030014,98.6455167822213,452.09355483,451.320300299632,225.660150149816,225.660150149816,213.624961177771,237.695339121861,12.0351889720447
"Cattle",1998,14942.7925717,50,6.59929247678891,3.29964623839445,74.6305040009361,77.9301502393305,163.52553074088,154.682956145195,1069.73824763,1069.8311062072,534.915553103599,534.915553103599,505.984652460641,563.846453746557,28.9309006429579
"Dairy cattle",1998,4832.973,50,6.81237615,3.406188075,75.55138682,78.957574895,285.527957,269.976645460329,615.74162898,616.57984239771,308.289921198855,308.289921198855,291.498876778977,325.080965618734,16.7910444198783
"Non-dairy cattle",1998,10109.8195717,50,6.49742838,3.24871419,74.19027836,77.43899255,105.2025876,99.5671072837366,453.99661865,453.251263809488,226.625631904744,226.625631904744,214.485775681664,238.765488127823,12.1398562230795
"Cattle",1999,14896.242286,50,6.60225831171601,3.30112915585801,74.6002139346453,77.9013430905033,162.995578152573,154.175381520273,1063.29276016,1063.25711283021,531.628556415106,531.628556415106,502.855493069617,560.401619760594,28.7730633454887
"Dairy cattle",1999,4765.136,50,6.81242453,3.406212265,75.54269781,78.948910075,285.6458901,270.085326295608,607.40268254,608.180763983734,304.090381991867,304.090381991867,287.525054237178,320.655709746556,16.5653277546892
"Non-dairy cattle",1999,10131.106286,50,6.50340725,3.251703625,74.15691942,77.408623045,105.3073652,99.657480413045,455.89007762,455.076348846477,227.538174423239,227.538174423239,215.330438832439,239.745910014038,12.2077355907995
"Cattle",2000,14538.6989997,50,6.60247899847169,3.30123949923584,74.5701435585448,77.8713830577806,164.342424503722,155.462298558641,1044.51711192,1044.54596842027,522.272984210135,522.272984210135,494.050615331179,550.495353089091,28.222368878956
"Dairy cattle",2000,4569.752,50,6.78234636,3.39117318,75.60115164,78.99232482,289.7087978,274.010838974208,588.10712447,588.927692053503,294.463846026752,294.463846026752,278.508233474718,310.419458578786,15.9556125520338
"Non-dairy cattle",2000,9968.9469997,50,6.52002804,3.26001402,74.09753083,77.35754485,106.8746463,101.119805848285,456.40998745,455.618276366767,227.809138183383,227.809138183383,215.542381856461,240.075894510306,12.2667563269222
"Cattle",2001,14603.7119996,50,6.59493696610215,3.29746848305107,74.5662454835152,77.8637139665662,166.565949865791,157.593484551742,1060.27253141,1060.40763935326,530.203819676632,530.203819676632,501.643772356411,558.763866996853,28.5600473202207
"Dairy cattle",2001,4548.587,50,6.74220749,3.371103745,75.6776299,79.048733645,295.5874975,279.684548274584,593.63981284,594.555465837223,297.277732918612,297.277732918612,281.283847072843,313.27161876438,15.9938858457683
"Non-dairy cattle",2001,10055.1249996,50,6.52831693,3.264158465,74.06349403,77.327652495,108.2011126,102.363755902124,466.63271857,465.852173516041,232.92608675802,232.92608675802,220.359925283568,245.492248232473,12.5661614744524
"Cattle",2002,13988.4979996,50,6.58749137164592,3.29374568582296,74.6399356439958,77.9336813298187,166.914646468804,157.944789457279,1016.61603275,1016.76955466947,508.384777334733,508.384777334733,481.064995486826,535.70455918264,27.319781847907
"Dairy cattle",2002,4427.4,50,6.73202985,3.366014925,75.7052078,79.071222725,296.3848571,280.470455891957,578.50088333,579.400012702491,289.700006351246,289.700006351246,274.144548571934,305.255464130557,15.5554577793114
"Non-dairy cattle",2002,9561.0979996,50,6.52056081,3.260280405,74.14664649,77.406926895,106.9616567,101.207567895948,438.11514942,437.369541966975,218.684770983487,218.684770983487,206.920446914892,230.449095052083,11.7643240685956
"Cattle",2003,13644.5980002,50,6.57567943503134,3.28783971751567,74.6870050359361,77.9748447534518,169.291072539024,160.234994080132,1002.54660737,1002.53440352082,501.26720176041,501.26720176041,474.453944042968,528.080459477853,26.8132577174423
"Dairy cattle",2003,4371.958,50,6.68812083,3.344060415,75.79320782,79.137268235,302.0002683,285.912246200199,578.47313032,579.182080161091,289.591040080545,289.591040080545,274.16407679026,305.01800337083,15.4269632902849
"Non-dairy cattle",2003,9272.6400002,50,6.52266443,3.261332215,74.16544137,77.426773585,106.72,100.979413381163,424.07347705,423.35232335973,211.676161679865,211.676161679865,200.289867252708,223.062456107023,11.3862944271575
"Cattle",2004,13197.0310004,50,6.57379359592646,3.28689679796323,74.707443916358,77.9943407143212,170.28397586801,161.188242730775,974.47364555,974.502693321225,487.251346660613,487.251346660613,461.226605278207,513.276088043018,26.0247413824053
"Dairy cattle",2004,4285.122,50,6.67426205,3.337131025,75.8318662,79.168997225,303.4826172,287.359643695133,568.56254622,569.282668058836,284.641334029418,284.641334029418,269.519332218283,299.763335840552,15.1220018111345
"Non-dairy cattle",2004,8911.9090004,50,6.52548525,3.262742625,74.16678684,77.429529465,106.2379417,100.521123484055,405.91109933,405.22002526239,202.610012631195,202.610012631195,191.707273059924,213.512752202466,10.9027395712708
"Cattle",2005,13036.8089999,50,6.56571046885744,3.28285523442872,74.7639560744699,78.0468113088987,171.418616111016,162.286368442427,967.40312221,967.427925186748,483.713962593374,483.713962593374,457.94613438433,509.481790802419,25.7678282090444
"Dairy cattle",2005,4236.394,50,6.65715857,3.328579285,75.86783113,79.196410415,305.9877311,289.782542570715,565.26748671,566.000682843892,283.000341421946,283.000341421946,268.012570931581,297.988111912312,14.9877704903657
"Non-dairy cattle",2005,8800.4149999,50,6.52168866,3.26084433,74.2325664,77.49341073,106.6389675,100.911532470922,402.1356355,401.427242342856,200.713621171428,200.713621171428,189.933563452749,211.493678890107,10.7800577186787
"Cattle",2006,12750.2460003,50,6.5560677453156,3.2780338726578,74.7258279090678,78.0038617817256,172.092172844326,162.946257179552,946.84915555,946.888327583974,473.444163791987,473.444163791987,448.284606585229,498.603720998745,25.1595572067579
"Dairy cattle",2006,4081.794,50,6.61851345,3.309256725,75.87833198,79.187588705,309.0982971,292.821198381526,546.97405123,547.691305875925,273.845652937963,273.845652937963,259.424956453006,288.26634942292,14.4206964849571
"Non-dairy cattle",2006,8668.4520003,50,6.52666336,3.26333168,74.18313768,77.44646936,107.5788346,101.790844917913,399.87510432,399.197021708048,199.598510854024,199.598510854024,188.859650132223,210.337371575825,10.7388607218007
"Cattle",2007,12688.1889997,50,6.53988735614885,3.26994367807443,74.6988444912822,77.9687881693566,174.128341139435,164.906714318823,949.63244458,949.623064648512,474.811532324256,474.811532324256,449.667481776949,499.955582871563,25.1440505473072
"Dairy cattle",2007,4071.199,50,6.57530007,3.287650035,75.89565684,79.183306875,312.8411541,296.473876199299,548.60861124,549.274558148625,274.637279074313,274.637279074313,260.268758150545,289.005799998081,14.3685209237681
"Non-dairy cattle",2007,8616.9899997,50,6.5231562,3.2615781,74.13339632,77.39497442,108.5918295,102.746250177716,401.02383334,400.348506499887,200.174253249943,200.174253249943,189.398723626404,210.949782873482,10.7755296235391
"Cattle",2008,12971.4690002,50,6.54193606705626,3.27096803352813,74.7094631628788,77.980431196407,172.064537850549,162.937930908986,960.25223856,960.34048500431,480.170242502155,480.170242502155,454.702694016739,505.637790987571,25.467548485416
"Dairy cattle",2008,4217.711,50,6.59033392,3.29516696,75.79259941,79.08776637,306.8215346,290.701329981227,558.57957456,559.368198402889,279.684099201444,279.684099201444,264.989677854447,294.378520548441,14.694421346997
"Non-dairy cattle",2008,8753.7580002,50,6.51861715,3.259308575,74.18758951,77.446898085,107.1363016,101.379330174071,401.672664,400.972286601421,200.486143300711,200.486143300711,189.713016162291,211.25927043913,10.7731271384191
"Cattle",2009,12947.0150001,50,6.52355873260344,3.26177936630172,74.6918814223225,77.9536607886242,173.442632012649,164.283207215165,961.56214285,961.734061455883,480.867030727941,480.867030727941,455.473380298661,506.260681157221,25.39365042928
"Dairy cattle",2009,4205.493,50,6.54005136,3.27002568,75.82604093,79.09606661,310.5019635,294.316439325968,559.27264464,560.131659014422,280.065829507211,280.065829507211,265.466848545182,294.66481046924,14.5989809620293
"Non-dairy cattle",2009,8741.5220001,50,6.51562423,3.257812115,74.14624419,77.404056305,107.5042223,101.72501112493,402.28949821,401.602402441461,200.80120122073,200.80120122073,190.00653175348,211.595870687981,10.7946694672507
"Cattle",2010,12811.8549997,50,6.50217382420307,3.25108691210153,74.678022412364,77.9291093244655,175.646360312317,166.413075520435,958.89219742,959.044404924039,479.52220246202,479.52220246202,454.314319176732,504.730085747307,25.2078832852876
"Dairy cattle",2010,4183.111,50,6.49054974,3.24527487,75.83710722,79.08238209,315.0021394,298.70270690731,560.11701891,560.947311006894,280.473655503447,280.473655503447,265.960860693342,294.986450313552,14.5127948101052
"Non-dairy cattle",2010,8628.7439997,50,6.50780904,3.25390452,74.11611208,77.3700166,108.0883597,102.28065807247,398.77517851,398.097093917146,199.048546958573,199.048546958573,188.35345848339,209.743635433755,10.6950884751825
"Cattle",2011,12530.5190002,50,6.48290008583919,3.24145004291959,74.7046124715586,77.9460625144782,178.039598011351,168.722347396881,946.74701985,946.759261848213,473.379630924107,473.379630924107,448.604674513497,498.154587334716,24.7749564106094
"Dairy cattle",2011,4190.103,50,6.45109531,3.225547655,75.83065975,79.056207405,318.1412808,301.771569028703,563.3478637,564.034771447785,282.017385723893,282.017385723893,267.506400833199,296.528370614586,14.5109848906939
"Non-dairy cattle",2011,8340.4160002,50,6.49887834,3.24943917,74.13890279,77.38834196,107.6545619,101.880364611635,383.39915615,382.724490400428,191.362245200214,191.362245200214,181.098273680299,201.62621672013,10.2639715199155
"Cattle",2012,12509.6040003,50,6.46828734156236,3.23414367078118,74.7040580563147,77.9382017270959,178.786166222931,169.456977617869,946.11765108,946.064912149715,473.032456074858,473.032456074858,448.346364702522,497.718547447194,24.6860913723361
"Dairy cattle",2012,4190.485,50,6.42073324,3.21036662,75.8059017,79.01626832,320.1503502,303.74215288426,564.35407694,564.976773664364,282.488386832182,282.488386832182,268.010423001588,296.966350662776,14.4779638305937
"Non-dairy cattle",2012,8319.1190003,50,6.49224117,3.246120585,74.14904024,77.395160825,107.5785669,101.81519816311,381.76357414,381.088138485352,190.544069242676,190.544069242676,180.335941700933,200.752196784418,10.2081275417424
"Cattle",2013,12685.9929998,50,6.45965815339999,3.22982907669999,74.6680642134899,77.8978932901899,179.086976762174,169.748819806678,959.39989272,959.384326250532,479.692163125266,479.692163125266,454.676101383635,504.708224866897,25.0160617416311
"Dairy cattle",2013,4267.611,50,6.40621542,3.20310771,75.75207647,78.95518418,319.7564744,303.385649813515,572.70714586,573.367941735228,286.683970867614,286.683970867614,272.006385346829,301.361556388399,14.6775855207849
"Non-dairy cattle",2013,8418.3819998,50,6.48675039,3.243375195,74.1185355,77.361910695,107.7760413,102.003021890184,386.69274686,386.016384515304,193.008192257652,193.008192257652,182.669716036806,203.346668478498,10.3384762208461
